Concept ID,Dependency Count
K_可变气门升程_机械工程,0
K_可塑度_材料科学技术,0
K_可扩展系统结构_计算机科学技术,0
K_可擦编程只读存储器_电子学,0
K_可靠性增长试验_电气工程,0
K_右函数平移_数学,0
K_合作银行_管理科学技术,0
K_合型_机械工程,0
K_合成算子_数学,0
K_合格人员_电气工程,0
K_同中子[异位]素_化学,0
K_同位素仪表_化学,0
K_同心导线_电气工程,0
K_同质结太阳电池_航天科学技术,0
K_同质结激光器_机械工程,0
K_后窗_机械工程,0
K_后起字_语言学,0
K_听力测试室_教育学,0
K_听觉记忆_心理学,0
K_吸入气_医学,0
K_员工培训_教育学,0
K_咪唑烷酮_化学,0
K_咽鼓管吹张术_医学,0
K_品质环_电气工程,0
K_哥巴文_语言学,0
K_商模_数学,0
K_喀斯特含水层_地质学,0
K_喷射式熔断器_电气工程,0
K_喷气姿态控制_航天科学技术,0
K_喷雾加湿_机械工程,0
K_器官灌注_医学,0
K_噪声角_航空科学技术,0
K_嚼肌肥大_医学,0
K_回水温度_机械工程,0
K_回肠肛管吻合术_医学,0
K_因特网服务提供方_计算机科学技术,0
K_因瓦效应_材料科学技术,0
K_固体渗碳剂_机械工程,0
K_固体钽电解电容器_电子学,0
K_固定锚_船舶工程,0
K_圆心_数学,0
K_土光泽_地质学,0
K_土动力性质测试_建筑学,0
K_土地沙漠化_地理学,0
K_土壤含水量_地理学,0
K_土壤有机质_农学,0
K_土壤生产力_农学,0
K_地方感_地理学,0
K_地洼说_自然辩证法,0
K_地灯_电气工程,0
K_地球_地理学,0
K_场氧化层_电子学,0
K_均匀腐蚀_机械工程,0
K_均夷[作用]_地质学,0
K_均聚物_化学,0
K_块编址_计算机科学技术,0
K_坞内标校_航天科学技术,0
K_埃及王衔_世界历史,0
K_埃尔米特型核_数学,0
K_埃文斯综合征_医学,0
K_城市容量_地理学,0
K_基本操作冲击绝缘水平_电气工程,0
K_基督派暴乱_世界历史,0
K_基础设施管理_计算机科学技术,0
K_墨西拿会议_世界历史,0
K_壁压信息法_航空科学技术,0
K_声门_语言学,0
K_声音输入设备_计算机科学技术,0
K_复发性坏死性黏膜腺周炎_医学,0
K_复合挤压模_机械工程,0
K_夏至点_建筑学,0
K_外伸支腿_机械工程,0
K_外群体_心理学,0
K_外齿针齿轮_机械工程,0
K_多义词_语言学,0
K_多尔钦诺起义_世界历史,0
K_多环机构_机械工程,0
K_多目标线性规划_数学,0
K_多重质子化分子_化学,0
K_天文-惯性组合导航_航天科学技术,0
K_奇异期权_管理科学技术,0
K_奥斯威戈运动_教育学,0
K_姿态角速度_航天科学技术,0
K_威迈_计算机科学技术,0
K_婴幼儿生长发育标准_教育学,0
K_学业成就测验_心理学,0
K_学历_教育学,0
K_学在官府_教育学,0
K_学校到工作_教育学,0
K_孵化器_建筑学,0
K_宇宙秩序证明_自然辩证法,0
K_安慰剂效应_心理学,0
K_安装_机械工程,0
K_安装错误_机械工程,0
K_定向政策矩阵_管理科学技术,0
K_定性研究方法_教育学,0
K_实科学校_教育学,0
K_实验地球化学_地质学,0
K_审计服务_计算机科学技术,0
K_客观评定法_管理科学技术,0
K_容量因子_机械工程,0
K_宾主效应_物理学,0
K_密码算法_计算机科学技术,0
K_对地观测集成技术_地理学,0
K_对数公钥体制_数学,0
K_对策_教育学,0
K_对象链接嵌入数据库_计算机科学技术,0
K_导弹离轴发射_航空科学技术,0
K_导抗_电子学,0
K_导电玻璃_材料科学技术,0
K_导电陶瓷_材料科学技术,0
K_射影微分几何[学]_数学,0
K_射影辛群_数学,0
K_小角散射_物理学,0
K_尤登方_数学,0
K_尿道折叠术_医学,0
K_属性数据_地理学,0
K_履带下垂量_机械工程,0
K_岩石钻_机械工程,0
K_嵌入化学_化学,0
K_嵌套中断_计算机科学技术,0
K_嵌段共聚物_化学,0
K_工业振动_建筑学,0
K_工业锅炉_机械工程,0
K_工作艇_船舶工程,0
K_工作银行_教育学,0
K_工期_管理科学技术,0
K_左转机组_船舶工程,0
K_巨幼细胞贫血_医学,0
K_巴拿马运河事件_世界历史,0
K_巴特沃思滤波器_电子学,0
K_市_建筑学,0
K_布吕阿分解_数学,0
K_布尔代数_计算机科学技术,0
K_师说_教育学,0
K_希尔施普龙病_医学,0
K_希氏束电图_医学,0
K_希腊游吟诗人_世界历史,0
K_帕德逼近_数学,0
K_带环就位器_医学,0
K_干式真空泵_机械工程,0
K_干筛分_机械工程,0
K_干蒸汽加湿器_机械工程,0
K_平均值检波器_电气工程,0
K_平均逼近_数学,0
K_平形托辊_机械工程,0
K_平衡设计_数学,0
K_年最小相对湿度_电气工程,0
K_广义函数支集_数学,0
K_库存缩水_管理科学技术,0
K_应变硬化_化学,0
K_应变能密度_力学,0
K_应急离机系统_航空科学技术,0
K_底注式浇注系统_机械工程,0
K_度量凸_数学,0
K_延迟愈合_医学,0
K_建制镇_地理学,0
K_建筑形态构成_建筑学,0
K_开口三角形联结_电气工程,0
K_开尔文公式_化学,0
K_开敞式楼梯_建筑学,0
K_开路运行_电气工程,0
K_异步总线_计算机科学技术,0
K_异食癖_医学,0
K_弃链器_船舶工程,0
K_弥漫性脉络膜硬化_医学,0
K_弯曲夹心化合物_化学,0
K_弹簧刚度_机械工程,0
K_强局部极值_数学,0
K_强直性脊柱炎_免疫学,0
K_强迫油循环导向风冷式_电气工程,0
K_当量摩擦系数_机械工程,0
K_形状因子_计算机科学技术,0
K_彼得一世中央行政机构改革_世界历史,0
K_微分拓扑_数学,0
K_微动疲劳_机械工程,0
K_微正压锅炉_建筑学,0
K_微波烧伤_医学,0
K_微波站_建筑学,0
K_心理活动_心理学,0
K_心理语言学_心理学,0
K_心身问题_心理学,0
K_快中子_农学,0
K_快升速度_航空科学技术,0
K_急性血管性排斥反应_免疫学,0
K_恒流弧焊电源_电气工程,0
K_感抗_电气工程,0
K_感觉教育_教育学,0
K_慢性排斥反应_医学,0
K_成分成本法_教育学,0
K_成熟度_管理科学技术,0
K_成矿期_地质学,0
K_成组试验法_机械工程,0
K_截尾抽检_数学,0
K_房束旁道_医学,0
K_手写体_语言学,0
K_托尔蒂克文化_世界历史,0
K_技术状态更改控制_航天科学技术,0
K_技术进步_自然辩证法,0
K_投入产出线性规划分析_管理科学技术,0
K_投入运行_航天科学技术,0
K_抗Jo-1抗体_医学,0
K_抗税运动_世界历史,0
K_折叠门_建筑学,0
K_拉丁美洲国有化运动_世界历史,0
K_拉曼激光器_机械工程,0
K_拟声词_语言学,0
K_拨叉_机械工程,0
K_指派问题_数学,0
K_挖泥船_船舶工程,0
K_挤压_材料科学技术,0
K_振动炉排_机械工程,0
K_挲摩吠陀_世界历史,0
K_挺杆_机械工程,0
K_捷线_数学,0
K_排出管_建筑学,0
K_排气排放物_机械工程,0
K_排气温度限制_机械工程,0
K_控制流分析_计算机科学技术,0
K_控制站_船舶工程,0
K_掩模型只读存储器_计算机科学技术,0
K_掺杂晶体_化学,0
K_掺杂能量_电气工程,0
K_插装工具_计算机科学技术,0
K_插齿_机械工程,0
K_搅拌式洗衣机_电气工程,0
K_摄氏零度等温线高度层_航空科学技术,0
K_摹拓室_建筑学,0
K_支气管腺癌_医学,0
K_改性沥青防水卷材_建筑学,0
K_政策合法性_管理科学技术,0
K_效用曲线的拟合_管理科学技术,0
K_教学价值观_教育学,0
K_教学目标_教育学,0
K_教师业务档案_教育学,0
K_教师知识_教育学,0
K_教育人类学_教育学,0
K_教育收益_教育学,0
K_散射振幅_物理学,0
K_数字信息_数学,0
K_数字图书馆_管理科学技术,0
K_数字证书_管理科学技术,0
K_数据仓库_管理科学技术,0
K_数据系统_数学,0
K_斑_医学,0
K_断相保护_电气工程,0
K_斯托克斯原子荧光_化学,0
K_斯蒂尔切斯变换_数学,0
K_新接入路由器_计算机科学技术,0
K_新生儿红细胞增多症_医学,0
K_方位单元_航空科学技术,0
K_方差齐性_心理学,0
K_方波伏安法_化学,0
K_旁联系统_机械工程,0
K_旋耕机_农学,0
K_旋转异构体_化学,0
K_无喷管发动机_航空科学技术,0
K_无定位控制器_机械工程,0
K_无泪_医学,0
K_旧石器时代_世界历史,0
K_星形拱_建筑学,0
K_映像部件法_航天科学技术,0
K_映射的微分_数学,0
K_显微硬度_力学,0
K_显性知识_计算机科学技术,0
K_晶状体冷冻摘出术_医学,0
K_智力_管理科学技术,0
K_曲径汽封_机械工程,0
K_更新密度_数学,0
K_最优估计_化学,0
K_有担值的看涨期权_管理科学技术,0
K_有挡锚链_船舶工程,0
K_有理指数定律_材料科学技术,0
K_有限态射的次数_数学,0
K_服务构件体系结构_计算机科学技术,0
K_服装间_建筑学,0
K_木地板磨光机_机械工程,0
K_未扰动流_力学,0
K_末次冰盛期_地理学,0
K_本征导电_电气工程,0
K_本征方程_化学,0
K_材料热力学_材料科学技术,0
K_束流强度_物理学,0
K_束类群的模_数学,0
K_松砂_机械工程,0
K_极值原理_数学,0
K_极小化_数学,0
K_极谱波方程式_化学,0
K_极限分析_力学,0
K_构形_数学,0
K_果泥_农学,0
K_果糖_化学,0
K_架盘天平_机械工程,0
K_染色体工程_农学,0
K_标位器_计算机科学技术,0
K_标定比_电气工程,0
K_样条_计算机科学技术,0
K_桥式材料转移_电气工程,0
K_梦的工作_心理学,0
K_棕刚玉_机械工程,0
K_椭圆函数域_数学,0
K_概念模式_地理学,0
K_模糊矩阵_管理科学技术,0
K_模糊聚类_管理科学技术,0
K_模范教师_教育学,0
K_横向滑移角_机械工程,0
K_橄榄铜矿_地质学,0
K_欠显[影]_物理学,0
K_正则集_数学,0
K_正射投影仪_机械工程,0
K_正常文法_电子学,0
K_正视眼_医学,0
K_步进制交换_电子学,0
K_武器事件_世界历史,0
K_残留因素_地理学,0
K_毒性休克综合征毒素-1_免疫学,0
K_比例控制_机械工程,0
K_比较互证_语言学,0
K_毛吸纳率_教育学,0
K_气-液式增压空气冷却器_机械工程,0
K_气体加工厂_建筑学,0
K_气体悬浮_材料科学技术,0
K_气体麻醉药_医学,0
K_气垫面积_船舶工程,0
K_气笛_船舶工程,0
K_气胎离合器_机械工程,0
K_氕_化学,0
K_氧化性气氛_电气工程,0
K_氧化物_化学,0
K_氧化脱氢_化学,0
K_氧化还原对_化学,0
K_水下按摩_医学,0
K_水土保持_地理学,0
K_水泥刨花板_材料科学技术,0
K_水洗箱_机械工程,0
K_水系异常_地质学,0
K_水量交换_地理学,0
K_永磁[体]_电气工程,0
K_求像[作图]法_物理学,0
K_汽车式塔式起重机_机械工程,0
K_汽轮发电机组保护系统_机械工程,0
K_泉瀑_建筑学,0
K_法绍达危机_世界历史,0
K_波数_机械工程,0
K_洛伦兹力_材料科学技术,0
K_活动区_教育学,0
K_浅槽_建筑学,0
K_测试仪_航天科学技术,0
K_海岸_地理学,0
K_海岸地貌学_地理学,0
K_海平面升降_地质学,0
K_涂层强度测定仪_机械工程,0
K_液氧加注测控系统_航天科学技术,0
K_深舱舱壁_船舶工程,0
K_混凝土路面刻纹机_机械工程,0
K_混合凝集反应_医学,0
K_混合水_地质学,0
K_渐近中心_数学,0
K_温挤[压]_机械工程,0
K_湿地保护_地理学,0
K_湿法灰化_化学,0
K_湿法预浸料_材料科学技术,0
K_滑行截骨术_医学,0
K_滚动姿态_航天科学技术,0
K_滚子总体外径_机械工程,0
K_滞弹性蠕变_材料科学技术,0
K_漏指令_电子学,0
K_潮汐区腐蚀_船舶工程,0
K_激光微探针质谱法_材料科学技术,0
K_激光淬火_机械工程,0
K_激光虹膜切开术_医学,0
K_火焰喷涂_航空科学技术,0
K_火箭发动机高空试验_航天科学技术,0
K_火箭排气噪声_航天科学技术,0
K_灯丝变压器_电子学,0
K_灯光示迹图片_管理科学技术,0
K_灰浆联合机_机械工程,0
K_炮塔_航空科学技术,0
K_点场_数学,0
K_点扩展函数_电子学,0
K_点火器_机械工程,0
K_点焊机_电气工程,0
K_炼钢生铁_材料科学技术,0
K_烧伤创面_医学,0
K_热偶腐蚀_机械工程,0
K_热导式气体分析器_机械工程,0
K_热导式湿度传感器_机械工程,0
K_热敏元件_机械工程,0
K_热电混合动力汽车_机械工程,0
K_热膜式空气质量流量计_机械工程,0
K_热膨胀系数_材料科学技术,0
K_烯醇_化学,0
K_焊缝晶间腐蚀_材料科学技术,0
K_焊缝金属_机械工程,0
K_熔敷金属_材料科学技术,0
K_熟漆_材料科学技术,0
K_爆炸_电气工程,0
K_爆聚加热_物理学,0
K_牙板_医学,0
K_物体波_电子学,0
K_物理爆炸_建筑学,0
K_牵引索_机械工程,0
K_独特型_免疫学,0
K_独立基线_电子学,0
K_环保意识_管理科学技术,0
K_环境参数_船舶工程,0
K_环境思想学派_管理科学技术,0
K_环境指标_管理科学技术,0
K_环境质量指数_地理学,0
K_环境退化_地理学,0
K_环形振荡器_电子学,0
K_环形激光器_材料科学技术,0
K_环枢[关节]半脱位_医学,0
K_环礁_地理学,0
K_环范畴_数学,0
K_玻璃退火_材料科学技术,0
K_球组的节圆直径_机械工程,0
K_生产废水处理_建筑学,0
K_生态价值_自然辩证法,0
K_生活方式疾病_心理学,0
K_生物信息学_计算机科学技术,0
K_生物力学_力学,0
K_生育保险_管理科学技术,0
K_用法标签_语言学,0
K_电信专用房屋_建筑学,0
K_电光系数_物理学,0
K_电力晶体管_电气工程,0
K_电台航向_电子学,0
K_电四极子_物理学,0
K_电子场_电气工程,0
K_电子能量损失谱_材料科学技术,0
K_电学模拟实验室_建筑学,0
K_电极棒起重机_机械工程,0
K_电池_化学,0
K_电液调节系统_机械工程,0
K_电源控制设备_航天科学技术,0
K_电火花加工机床_机械工程,0
K_电火花线切割_机械工程,0
K_电热安全玻璃_机械工程,0
K_电爆炸_力学,0
K_电离_航天科学技术,0
K_电离干扰_化学,0
K_电针术_电子学,0
K_病毒性脑膜炎_医学,0
K_白垢_医学,0
K_白心可锻铸铁_机械工程,0
K_白细胞介素-26_免疫学,0
K_百分误差_数学,0
K_盘体_机械工程,0
K_目标评价_管理科学技术,0
K_目标语生成_语言学,0
K_目标驱动_语言学,0
K_目镜_物理学,0
K_直接劳动标准_管理科学技术,0
K_直接固位体_医学,0
K_直接附接存储_计算机科学技术,0
K_直流伏安法_化学,0
K_直流双线绝缘系统_船舶工程,0
K_直角三角形_数学,0
K_相变点_机械工程,0
K_真双曲[型]_数学,0
K_真空重熔_机械工程,0
K_眼电图_心理学,0
K_眼睑成形术_医学,0
K_瞬时速度_力学,0
K_知识相关性_管理科学技术,0
K_矫顽力_机械工程,0
K_短弧灯_电气工程,0
K_研究型大学_管理科学技术,0
K_硅栅ＭＯＳ集成电路_电子学,0
K_硅烷_材料科学技术,0
K_硬旋转椭球势_物理学,0
K_碗形砂轮_机械工程,0
K_碳纤维增强体_材料科学技术,0
K_碳酸岩_材料科学技术,0
K_磁带_建筑学,0
K_磁带备份_计算机科学技术,0
K_磁滞损耗_电子学,0
K_神经症_心理学,0
K_禁阻跃迁_化学,0
K_离子极化_材料科学技术,0
K_离子缔合络合物_化学,0
K_离子通道_化学,0
K_离差智商_心理学,0
K_种植义齿_材料科学技术,0
K_科克尔切口_医学,0
K_科技档案_管理科学技术,0
K_移动式燃气轮机_机械工程,0
K_移植命名学_医学,0
K_稀混合气_机械工程,0
K_程函模型_物理学,0
K_空座_物理学,0
K_空战_航空科学技术,0
K_穿越时间_航天科学技术,0
K_突水_地质学,0
K_立秋_农学,0
K_第二相_材料科学技术,0
K_笼型异步电动机_建筑学,0
K_等倾线_力学,0
K_等同周期_化学,0
K_等效全向辐射功率_航天科学技术,0
K_等效节点力_力学,0
K_等熵流动_航空科学技术,0
K_等电聚焦电泳_化学,0
K_等离子喷枪_材料科学技术,0
K_等臂天平_机械工程,0
K_筒子板_建筑学,0
K_筛板塔_机械工程,0
K_算法博弈论_计算机科学技术,0
K_管理信息系统_计算机科学技术,0
K_管理培训_管理科学技术,0
K_管理学科_教育学,0
K_簧下质量_机械工程,0
K_类空事件_物理学,0
K_粗镁_材料科学技术,0
K_精子／滋养层交叉反应抗原_免疫学,0
K_精细结构_物理学,0
K_精陶_材料科学技术,0
K_系统仿真模型_管理科学技术,0
K_紊乱_医学,0
K_索伦石_地质学,0
K_紧线性算子_数学,0
K_紧边拉力_机械工程,0
K_红外分光光度计_化学,0
K_红外接收器_建筑学,0
K_红外激光器_机械工程,0
K_红外线操纵起重机_机械工程,0
K_红珠实验_管理科学技术,0
K_纵向侵蚀_地理学,0
K_纵向强制摇荡装置_船舶工程,0
K_纸绝缘电缆_电气工程,0
K_组织结构权变分类法_管理科学技术,0
K_组间变异性_化学,0
K_绅士教育_教育学,0
K_细菌作用_地质学,0
K_经济阈值_农学,0
K_结晶水_地质学,0
K_结核菌素试验_免疫学,0
K_给水泵房_建筑学,0
K_绝缘屏蔽层_电气工程,0
K_绝缘配合_建筑学,0
K_统计[学]_数学,0
K_统计调查_管理科学技术,0
K_继续职业教育_教育学,0
K_绿岛效应_地理学,0
K_绿肥作物_农学,0
K_缓冲集团_世界历史,0
K_缓聚作用_化学,0
K_缝隙天线_航空科学技术,0
K_缺陷_化学,0
K_罪犯改造心理学_心理学,0
K_羟醛_化学,0
K_群体意图_计算机科学技术,0
K_翼型厚度_机械工程,0
K_考纽螺线_数学,0
K_耐振试验_机械工程,0
K_耐电弧性_电气工程,0
K_耳疖_医学,0
K_职业能力开发校_教育学,0
K_联合国教育、科学及文化组织_世界历史,0
K_聚合效度_管理科学技术,0
K_聚晶金刚石_材料科学技术,0
K_聚酯酰亚胺_材料科学技术,0
K_肺嗜酸性粒细胞增多症_免疫学,0
K_肺外氧合_医学,0
K_肿瘤疫苗_免疫学,0
K_胆石性肠梗阻_医学,0
K_胰腺创伤_医学,0
K_胰腺脓肿_医学,0
K_脉石英_材料科学技术,0
K_脑室-脑池分流术_医学,0
K_脱氧核糖核酸_农学,0
K_脱氨基_化学,0
K_脱火_机械工程,0
K_腐蚀环境_机械工程,0
K_自性_自然辩证法,0
K_自我卷入学习者_心理学,0
K_自我提升_心理学,0
K_自散焦_物理学,0
K_自然主义实在论_自然辩证法,0
K_自然环境_管理科学技术,0
K_自生_自然辩证法,0
K_自膨胀式支架_材料科学技术,0
K_航天员[保健]医师_航天科学技术,0
K_航天器结构系统_航天科学技术,0
K_航天肌肉萎缩_航天科学技术,0
K_航空反潜_航空科学技术,0
K_船舶控制中心_船舶工程,0
K_节气门缓冲装置_机械工程,0
K_节流圈_机械工程,0
K_芝加哥建筑学派_建筑学,0
K_苏云金杆菌_农学,0
K_范畴数据分析_地理学,0
K_草根组织_管理科学技术,0
K_莫来石砖_材料科学技术,0
K_萃取_化学,0
K_萤石型结构_材料科学技术,0
K_营业外支出_管理科学技术,0
K_落箭试验_机械工程,0
K_蒲菜_农学,0
K_蓄压式喷油泵_机械工程,0
K_藏汉对音_语言学,0
K_虚拟直通_计算机科学技术,0
K_蚕食性角膜溃疡_医学,0
K_血清疗法_免疫学,0
K_行地址选通_计算机科学技术,0
K_表观硬度_机械工程,0
K_表音字_语言学,0
K_裁判席_建筑学,0
K_西班牙美洲启蒙运动_世界历史,0
K_规定画法_机械工程,0
K_视野_机械工程,0
K_角向磁场_物理学,0
K_角编码器_机械工程,0
K_角膜巩膜环钻术_医学,0
K_解_数学,0
K_解析函数的芽层_数学,0
K_计算宇宙学_计算机科学技术,0
K_认识领悟疗法_心理学,0
K_设备尺度_建筑学,0
K_证据的污染_自然辩证法,0
K_试验舱_航天科学技术,0
K_话音激活_电子学,0
K_语言直觉_语言学,0
K_语言能力_语言学,0
K_语音对应_语言学,0
K_调整机构_机械工程,0
K_谷内散射_物理学,0
K_贷款承诺_管理科学技术,0
K_资本市场_管理科学技术,0
K_资源优化利用_地理学,0
K_赫兹_语言学,0
K_超同步制动_电气工程,0
K_超声波检测_材料科学技术,0
K_超声波焊_材料科学技术,0
K_超声测厚仪_机械工程,0
K_超微电极_化学,0
K_超算术_数学,0
K_超速保护装置_机械工程,0
K_超重_力学,0
K_趋化因子CX3C亚家族_免疫学,0
K_趋肤效应_电子学,0
K_跑场道_建筑学,0
K_跷板式桨毂_航空科学技术,0
K_轧辊_材料科学技术,0
K_转子平衡_航空科学技术,0
K_转染_免疫学,0
K_转轮_机械工程,0
K_轮毂_航空科学技术,0
K_轮毂比_机械工程,0
K_轮毂高度_机械工程,0
K_轮胎纵向力_机械工程,0
K_轮边行星减速器_机械工程,0
K_软件质量保证_计算机科学技术,0
K_轴型血管_医学,0
K_辅机基座_船舶工程,0
K_辐射曝光量_电气工程,0
K_辐射能量转移_化学,0
K_辐板式车轮_机械工程,0
K_辐照装置_建筑学,0
K_输送链_机械工程,0
K_辩护的等级模型_自然辩证法,0
K_达罗毗荼语_世界历史,0
K_过[电]流脱扣器_电气工程,0
K_过去_物理学,0
K_过氧化_化学,0
K_运油车_机械工程,0
K_近似算法的性能比_计算机科学技术,0
K_近端肾小管性酸中毒_医学,0
K_进行性神经性腓骨肌萎缩症_医学,0
K_远地点发动机_航天科学技术,0
K_连续同态_数学,0
K_连续纤维增强金属基复合材料_材料科学技术,0
K_连续路径控制_航天科学技术,0
K_连通度_数学,0
K_退磁曲线_电气工程,0
K_逆变器_计算机科学技术,0
K_逆城市化_地理学,0
K_逆步线性变换_数学,0
K_选择婚配_医学,0
K_选项_计算机科学技术,0
K_透明玻壳_电气工程,0
K_递归可枚举集_数学,0
K_通用描述、发现与集成_计算机科学技术,0
K_速度渐变_电子学,0
K_造山带_地质学,0
K_造纸厂_建筑学,0
K_造血细胞嵌合_免疫学,0
K_造词法_语言学,0
K_逻辑主语_语言学,0
K_道德传统_教育学,0
K_道路交通事故_医学,0
K_避雷器_电气工程,0
K_酸性氧化物_化学,0
K_酸蚀处理_医学,0
K_采光系数的室内反射光分量_建筑学,0
K_释放值_电气工程,0
K_重图_数学,0
K_重结晶[作用]_地质学,0
K_重肾双输尿管_医学,0
K_量子数_物理学,0
K_金刚砂轮_医学,0
K_针刺型肋片换热器_机械工程,0
K_钛及钛合金冷坩埚熔炼_材料科学技术,0
K_钢尺_机械工程,0
K_钢筋调直机_机械工程,0
K_铁氧化还原蛋白_化学,0
K_铁磁共振_电子学,0
K_铅酸蓄电池_化学,0
K_铝铅合金_材料科学技术,0
K_铺管船_船舶工程,0
K_销售驱动型哲学_管理科学技术,0
K_锗单晶_材料科学技术,0
K_锚_船舶工程,0
K_锤体_机械工程,0
K_镉_材料科学技术,0
K_镓铟砷磷_材料科学技术,0
K_长山组_地质学,0
K_闪发室_船舶工程,0
K_闪耀_力学,0
K_间控牵引设备_电气工程,0
K_间歇河_地理学,0
K_防锈水_机械工程,0
K_阿布哈兹起义_世界历史,0
K_阿那萨吉文化_世界历史,0
K_陀螺浮油_航空科学技术,0
K_降解_地理学,0
K_限流断路器_电气工程,0
K_限矩型液力偶合器_机械工程,0
K_陨石_地质学,0
K_隐斜性视疲劳_医学,0
K_雪崩击穿_物理学,0
K_雪载_电气工程,0
K_零场分裂_化学,0
K_零度修辞_语言学,0
K_零膨胀微晶玻璃_材料科学技术,0
K_雾化疗法_医学,0
K_霍奇斜率_数学,0
K_青年突尼斯派_世界历史,0
K_非协调元_力学,0
K_非均一联结_电气工程,0
K_非奇异线性变换_数学,0
K_非循环网络_管理科学技术,0
K_非惯性系_物理学,0
K_非洲国家首脑会议_世界历史,0
K_非线性光学晶体_化学,0
K_非自发过程_材料科学技术,0
K_非谐振动_力学,0
K_面向环保设计_管理科学技术,0
K_韧性剪切变形_地质学,0
K_韭葱_农学,0
K_音质设计_建筑学,0
K_音频_计算机科学技术,0
K_顶空盲区_电子学,0
K_项目交接_管理科学技术,0
K_顺叠构象_化学,0
K_预付款_管理科学技术,0
K_预付费电能表_机械工程,0
K_预沉积污层法_电气工程,0
K_预防口腔医学_医学,0
K_颌间垂直关系_医学,0
K_风暴钩_船舶工程,0
K_风格学_语言学,0
K_风轮调速机构_机械工程,0
K_飞行结果分析_航天科学技术,0
K_马及马及起义_世界历史,0
K_马蔺_农学,0
K_骨诱导_材料科学技术,0
K_骨髓纤维化[症]_医学,0
K_高压油管用复合管_机械工程,0
K_高台建筑_建筑学,0
K_高斯型求积_数学,0
K_高石英瓷_材料科学技术,0
K_高速凝固法_材料科学技术,0
K_麻花钻_机械工程,0
K_黑林错觉_心理学,0
K_黑钙土_地理学,0
K_齿根圆锥面_机械工程,0
K_龙骨冷却器_机械工程,0
K_Ｄ形电极孔径_电气工程,0
K_Ｖ型虎钳_机械工程,0
K_8字啮合冠轮_机械工程,0
K_D因子_免疫学,0
K_KAM定理_物理学,0
K_N-苯基邻氨基苯甲酸_化学,0
K_OKT3单克隆抗体_免疫学,0
K_T0空间_数学,0
K_T_世界历史学派、分支学科_世界历史,0
K_T_中世纪西亚_世界历史,0
K_T_代数几何学_数学,0
K_T_免疫器官_免疫学,0
K_T_几何学_数学,0
K_T_化学计量学_化学,0
K_T_固体及其性质_物理学,0
K_T_弹簧_机械工程,0
K_T_生物材料_材料科学技术,0
K_T_电化学式分析仪器_机械工程,0
K_T_航天材料_航天科学技术,0
K_T_航空安全、生命保障系统与航空医学_航空科学技术,0
K_T_计算机科学技术_计算机科学技术,0
K_T细胞非依赖性抗体应答_免疫学,0
K_V型压缩机_机械工程,0
K_V带_机械工程,0
K_V棱镜折射仪_机械工程,0
K_Winn试验_免疫学,0
K_[世界遗产]预备清单_建筑学,0
K_[交通]出入口数量_建筑学,0
K_[电力电子]整流_电气工程,0
K_p型半导体_材料科学技术,0
K_λ引理_数学,0
K_Ⅱ类[MHC]分子_医学,0
K_一次风煤粉喷口_机械工程,0
K_一级单元_数学,0
K_三位编码_计算机科学技术,0
K_三元系_数学,0
K_三探针法_材料科学技术,0
K_三维数字化仪_计算机科学技术,0
K_三重点_数学,0
K_上冠_机械工程,0
K_上升支_医学,0
K_上链复形_数学,0
K_不可约曲线_数学,0
K_不熔化[弧焊电]极_电气工程,0
K_不稳定性_力学,0
K_丙胺卡因_医学,0
K_丝杠副_机械工程,0
K_两值期权_管理科学技术,0
K_个体最佳功能区理论_心理学,0
K_个体营销_管理科学技术,0
K_中小学效能评价_教育学,0
K_中心供水机构_机械工程,0
K_中心式舞台_建筑学,0
K_中空纤维型透析器_医学,0
K_中空纤维膜式氧合器_医学,0
K_中间流_机械工程,0
K_中间表示_计算机科学技术,0
K_串级控制_计算机科学技术,0
K_临界频率_电子学,0
K_主动脉固定术_医学,0
K_主要组织相容性抗原_免疫学,0
K_主题公园_地理学,0
K_义象_语言学,0
K_乌弋山离_世界历史,0
K_乳糜泻_医学,0
K_事件指示函数_数学,0
K_事件的差_数学,0
K_二元论_心理学,0
K_二冲程循环_机械工程,0
K_二电极系统_化学,0
K_二维跟踪_计算机科学技术,0
K_二项分布_心理学,0
K_互联网光纤通道协议_计算机科学技术,0
K_亚胺-烯胺互变异构_化学,0
K_交互记忆系统_心理学,0
K_交流阻抗法_化学,0
K_产业共性技术_管理科学技术,0
K_亲电体_化学,0
K_人为土_地理学,0
K_人工换档_机械工程,0
K_人工皮_医学,0
K_人工神经元_计算机科学技术,0
K_人造板表面加工_材料科学技术,0
K_从属量具_机械工程,0
K_代数不变式_数学,0
K_代际学习_教育学,0
K_仲氢_物理学,0
K_价电子_化学,0
K_仿射[代数]簇_数学,0
K_优先服务_数学,0
K_优选言语干扰级-4_心理学,0
K_传导发射安全系数测量_航天科学技术,0
K_传播函数_物理学,0
K_伦敦方程_物理学,0
K_位形积分_化学,0
K_位错型减振合金_材料科学技术,0
K_低温试验_机械工程,0
K_低温风洞_航天科学技术,0
K_佩利措伊斯-梅茨巴赫病_医学,0
K_侧斜角_船舶工程,0
K_侧风_航空科学技术,0
K_俗词源_语言学,0
K_保护范围_建筑学,0
K_保持架_机械工程,0
K_保留值定性法_化学,0
K_保险杠外罩_机械工程,0
